timestamp,lat,lng,mq135,mq9,mq2,satellites,temperature,humidity
1780895820000,28.7528877,77.4960648,598,165,480,12,22.9,38.7
1780895880000,28.7526376,77.4968462,655,239,254,12,33.6,60.5
1780895940000,28.7534019,77.4967237,93,39,64,12,27.5,64.2
1780896000000,28.7530859,77.4971125,111,60,19,12,38.9,52.1
1780896060000,28.7532814,77.4965366,401,179,210,12,30.2,32.4
1780896120000,28.753567,77.4968396,751,234,130,12,24.3,39.8
1780896180000,28.7527863,77.4961772,404,195,237,12,27.2,71.3
1780896240000,28.7532201,77.4969299,498,201,253,12,23.9,70.7
1780896300000,28.753273,77.4966192,490,179,595,12,32,41
1780896360000,28.7531089,77.4966356,563,201,138,12,34.8,86.2
1780896420000,28.75269,77.4967814,495,246,478,12,26.4,34.6
1780896480000,28.752966,77.4965004,678,122,409,12,34.1,42.5
1780896540000,28.7529557,77.4968629,284,302,219,12,41.5,75
1780896600000,28.7533046,77.496883,111,41,70,12,26.4,59.1
1780896660000,28.753501,77.4974952,315,145,227,12,34.8,80.8
1780896720000,28.7529476,77.497428,305,270,155,12,24.8,30.7
1780896780000,28.753335,77.4976144,215,76,75,12,22.4,39.7
1780896840000,28.7529075,77.4976065,730,198,140,12,41.2,58.3
1780896900000,28.7535997,77.4974124,317,139,251,12,39.6,70.2
1780896960000,28.7534567,77.4971978,313,234,389,12,32.7,80.1
1780897020000,28.753183,77.4974285,208,84,91,12,37.5,48
1780897080000,28.7530737,77.4969418,117,28,61,12,26.2,47.2
1780897140000,28.7529265,77.4968105,103,32,41,12,33.2,58
1780897200000,28.7529329,77.4973358,250,215,87,12,34.9,85
1780897260000,28.7536137,77.4971503,469,156,373,12,29.7,78.1
1780897320000,28.7530251,77.49694,333,156,383,12,40.5,84.7
1780897380000,28.7531443,77.4967261,325,104,259,12,34.6,82.2
1780897440000,28.7536378,77.496564,476,213,327,12,31.1,55.1
1780897500000,28.7532896,77.4960143,301,228,214,12,27.2,35.1
1780897560000,28.7531636,77.4966045,198,55,41,12,25.9,56.3
1780897620000,28.7530339,77.4967809,134,30,61,12,24.8,60.3
1780897680000,28.7527993,77.4971234,232,221,167,12,31.5,74.2
1780897740000,28.7529747,77.4972291,319,160,91,12,29.3,79.2
1780897800000,28.7533928,77.4963326,347,107,194,12,41.6,42.4
1780897860000,28.7532574,77.4969373,116,48,22,12,41.1,39.2
1780897920000,28.7533947,77.4976879,669,192,190,12,31.9,42.6
1780897980000,28.7528174,77.4975954,231,255,124,12,25.9,77.9
1780898040000,28.753175,77.4966303,351,304,168,12,27.2,67.7
1780898100000,28.7535681,77.4962764,113,46,71,12,28.4,71.9
1780898160000,28.7530543,77.4972615,140,53,40,12,23.6,50.6
1780898220000,28.753326,77.495984,71,41,57,12,32,54.3
1780898280000,28.7527262,77.4967293,174,41,96,12,26.8,60.7
1780898340000,28.7536183,77.4968805,119,48,34,12,24,31.4
1780898400000,28.7532406,77.4959804,276,53,62,12,37.6,47.1
1780898460000,28.7528517,77.4965054,545,134,161,12,35.1,78.7
1780898520000,28.7527663,77.4961287,291,155,209,12,30.9,37.6
1780898580000,28.7531747,77.4966028,402,207,384,12,31.8,47.3
1780898640000,28.7531806,77.4964019,148,65,70,12,38.6,64.6
1780898700000,28.7527034,77.49757,495,126,492,12,23.2,38.7
1780898760000,28.7536461,77.4970191,268,57,44,12,41.2,79.1
1780898820000,28.7535677,77.4960262,190,49,103,12,22.5,87.9
1780898880000,28.7530797,77.4964414,166,54,113,12,28.3,32.8
1780898940000,28.7527157,77.4967954,453,197,190,12,39.4,36.4
1780899000000,28.7534735,77.4960373,473,181,344,12,25.2,49.2
1780899060000,28.7531209,77.4971774,213,60,86,12,38.5,60.5
1780899120000,28.7533599,77.4964092,156,39,88,12,38.4,66.3
1780899180000,28.7531393,77.4970433,171,74,108,12,35,72
1780899240000,28.7528787,77.4976551,457,171,386,12,31.9,38.7
1780899300000,28.7534744,77.4973851,563,228,584,12,32.8,42.3
1780899360000,28.7536377,77.4974688,305,317,109,12,27.4,36.3
1780899420000,28.7528606,77.4975764,332,268,197,12,24,83.3
1780899480000,28.753186,77.4976943,469,164,298,12,38.3,43.4
1780899540000,28.7529975,77.4970615,143,45,52,12,29.6,31.1
1780899600000,28.7535663,77.4968171,468,194,216,12,34.1,71.2
1780899660000,28.7531266,77.496779,71,54,38,12,22.1,86.8
1780899720000,28.7535249,77.4974838,269,44,104,12,38,42.9
1780899780000,28.7535073,77.4972664,404,217,151,12,36.9,57.9
1780899840000,28.7528825,77.4973616,677,229,228,12,29.5,48.8
1780899900000,28.7534258,77.496033,462,243,626,12,27.7,37.4
1780899960000,28.7530287,77.4960165,312,178,201,12,22.9,82.8
1780900020000,28.753584,77.4975091,580,208,558,12,30.8,39.4
1780900080000,28.7531365,77.496229,278,221,116,12,34.1,80.3
1780900140000,28.7534694,77.4972367,204,73,57,12,37.1,77.9
1780900200000,28.7528893,77.4974733,248,82,48,12,24.3,41.1
1780900260000,28.7529198,77.4961899,214,244,142,12,33.3,88.8
1780900320000,28.7532121,77.4966904,631,146,432,12,38.5,36.2
1780900380000,28.7536457,77.4974309,334,283,118,12,23.1,83.3
1780900440000,28.7531109,77.4960649,444,123,172,12,30.5,57.2
1780900500000,28.7527558,77.4970748,472,133,314,12,38.5,32.9
1780900560000,28.7531728,77.4960797,246,43,55,12,36,76.7
1780900620000,28.7529545,77.4961358,588,236,188,12,30.5,54.7
1780900680000,28.7531743,77.4969057,316,186,143,12,36.5,53.6
1780900740000,28.7531653,77.4976712,431,210,258,12,30.4,54.5
1780900800000,28.7530717,77.496302,194,78,94,12,32.3,34.5
1780900860000,28.7529406,77.4970326,104,58,54,12,40.9,39.3
1780900920000,28.7527969,77.4959901,225,32,90,12,39.6,74.8
1780900980000,28.7533263,77.4974153,108,62,58,12,30.3,67.3
1780901040000,28.7531995,77.4974322,588,255,132,12,30.5,41.5
1780901100000,28.7528515,77.4965147,681,194,251,12,32.1,62
1780901160000,28.753417,77.4971945,116,34,75,12,39.9,63.6
1780901220000,28.7526437,77.4975387,120,30,29,12,29.6,68.9
1780901280000,28.7533878,77.4969801,648,260,607,12,41.8,44.4
1780901340000,28.7533429,77.4976048,584,150,183,12,33.7,38.5
1780901400000,28.7534513,77.4968573,468,143,222,12,31.4,39
1780901460000,28.7529995,77.4975966,548,249,619,12,31,41.6
1780901520000,28.7532983,77.4966704,290,143,260,12,35.5,87.6
1780901580000,28.7534605,77.4974211,585,179,676,12,41.6,48.4
1780901640000,28.7536345,77.497131,329,243,116,12,41.4,66.5
1780901700000,28.7531126,77.4960769,72,24,17,12,28,52.8
1780901760000,28.7526285,77.4973925,247,226,338,12,27.9,48.5
1780901820000,28.7531209,77.4968419,663,219,205,12,30.4,65.1
1780901880000,28.7532141,77.4972336,82,50,62,12,25.1,68.9
1780901940000,28.7535153,77.4961113,692,208,215,12,35.2,54.4
1780902000000,28.7535206,77.4967391,642,200,331,12,27.8,32
1780902060000,28.753057,77.4964458,447,146,286,12,33.1,76.8
1780902120000,28.7531496,77.4963062,91,28,69,12,40.7,40.2
1780902180000,28.7530751,77.4968443,594,133,619,12,23.5,39.1
1780902240000,28.7533617,77.4962622,626,147,381,12,39.3,34.5
1780902300000,28.7530279,77.4972659,86,39,58,12,27.8,54.1
1780902360000,28.7532833,77.4974114,185,183,170,12,28.5,53.7
1780902420000,28.7527576,77.4959745,161,50,53,12,31.5,74.7
1780902480000,28.7530907,77.4964377,132,32,26,12,22.8,67.7
1780902540000,28.7536181,77.4965678,200,263,182,12,33.1,78.6
1780902600000,28.7529478,77.4965513,629,258,177,12,24.9,61.8
1780902660000,28.7533344,77.4969495,67,26,67,12,38.6,87.5
1780902720000,28.7532862,77.497177,314,301,135,12,26.7,71.7
1780902780000,28.7534993,77.496944,579,195,389,12,23.2,36.5
1780902840000,28.7535038,77.4967613,317,211,332,12,40.7,69.2
1780902900000,28.753498,77.4961742,177,310,117,12,31.3,67.4
1780902960000,28.7530001,77.496122,136,46,57,12,25.3,62.2
1780903020000,28.7529356,77.4972359,177,73,99,12,33.1,83.8
1780903080000,28.7533555,77.4962944,652,148,125,12,29.5,39.6
1780903140000,28.7533986,77.4969982,77,41,66,12,37,74.5
1780903200000,28.7535205,77.497635,247,155,170,12,36.5,44.8
1780903260000,28.7526424,77.4972935,225,83,52,12,21.8,89.5
1780903320000,28.7526772,77.4973262,387,163,613,12,35.1,33.8
1780903380000,28.7532652,77.4963453,470,154,226,12,38.9,82.1
1780903440000,28.7535734,77.4966237,254,32,104,12,32.8,44.8
1780903500000,28.7536441,77.4961115,119,28,32,12,40.7,56.3
1780903560000,28.7533812,77.4972229,264,63,98,12,39.4,42.8
1780903620000,28.7530554,77.4963982,202,262,143,12,39.4,79.1
1780903680000,28.7526933,77.4974118,324,151,190,12,23.6,66.9
1780903740000,28.7532727,77.4970794,689,203,130,12,27,59.6
1780903800000,28.7535182,77.4975297,458,141,147,12,34.2,76.2
1780903860000,28.7530682,77.4963041,262,208,350,12,36.1,76.3
1780903920000,28.7533371,77.4972729,78,46,48,12,35.7,64.5
1780903980000,28.753551,77.4962014,742,234,239,12,37.9,68.4
1780904040000,28.7526393,77.4960593,271,130,194,12,37.8,57.3
1780904100000,28.7534441,77.4971959,243,48,102,12,38.5,83.2
1780904160000,28.7529032,77.4962681,606,229,473,12,26.7,34.8
1780904220000,28.752992,77.4962141,337,169,231,12,37.2,39.3
1780904280000,28.7527428,77.496506,167,87,112,12,25,43.1
1780904340000,28.7531625,77.4963544,329,266,195,12,40.1,76.5
1780904400000,28.7531918,77.4962906,366,236,372,12,28.8,43.6
1780904460000,28.7534262,77.497503,245,79,81,12,30.9,43.8
1780904520000,28.7527782,77.4962779,332,138,183,12,29.2,34.3
1780904580000,28.7526785,77.49648,311,140,220,12,29.2,87.3
1780904640000,28.7535194,77.4971816,185,171,152,12,33.2,41
1780904700000,28.7532582,77.4964294,238,43,98,12,40.1,48.9
1780904760000,28.7528437,77.4968158,286,117,373,12,41.7,90.9
1780904820000,28.7535597,77.4969695,441,177,224,12,25.4,54.2
1780904880000,28.752748,77.496575,684,153,195,12,28.1,39.3
1780904940000,28.7530908,77.4970805,309,192,90,12,23.5,58.2
1780905000000,28.752869,77.4967444,265,64,86,12,29.6,62.1
1780905060000,28.7528606,77.4970643,229,205,94,12,30.4,84.6
1780905120000,28.752601,77.4974053,237,246,124,12,26.4,55.3
1780905180000,28.753442,77.4960302,136,50,55,12,30.8,51.1
1780905240000,28.7535407,77.497413,577,166,332,12,29.3,38.6
1780905300000,28.7533185,77.4966323,85,42,68,12,39.1,59.3
1780905360000,28.7527693,77.4969046,85,34,42,12,25.6,41.8
1780905420000,28.7530654,77.4963348,319,179,146,12,37.1,73.9
1780905480000,28.7529557,77.4971814,427,255,555,12,30.1,46
1780905540000,28.7532213,77.4965603,259,272,205,12,26.5,66.3
1780905600000,28.7532763,77.4973734,189,288,198,12,37.5,72.8
1780905660000,28.753051,77.497353,81,43,43,12,41.3,31.3
1780905720000,28.7528664,77.4963223,426,130,330,12,37.8,37.6
1780905780000,28.7534904,77.4971834,250,39,82,12,34.3,65.1
1780905840000,28.7528135,77.4968314,431,146,481,12,29,29.8
1780905900000,28.7529979,77.4974112,196,47,86,12,31.5,39.9
1780905960000,28.753099,77.4973373,77,47,41,12,22.8,60.1
1780906020000,28.7528394,77.4961213,447,156,427,12,36.6,42.3
1780906080000,28.7532075,77.497301,87,48,60,12,33.1,48.6
1780906140000,28.7532039,77.4964176,593,246,494,12,38.6,30.4
1780906200000,28.7536458,77.496776,198,55,83,12,40.1,50
1780906260000,28.7529034,77.4960299,247,41,111,12,30.6,52.5
1780906320000,28.7536257,77.4961738,433,112,321,12,25.6,82.8
1780906380000,28.7532855,77.4970994,437,120,242,12,29.9,74.3
1780906440000,28.7528816,77.4962844,191,161,201,12,30.8,46.3
1780906500000,28.7531994,77.4962064,483,118,345,12,28.9,36.2
1780906560000,28.7533265,77.4969842,254,72,65,12,31.5,33.8
1780906620000,28.7533762,77.4966059,694,152,201,12,25.7,30.2
1780906680000,28.7526427,77.4966233,157,45,62,12,22.2,46.7
1780906740000,28.7532306,77.4969887,541,142,665,12,22.6,43.3
1780906800000,28.7531223,77.4960342,76,29,31,12,29.3,41.6
1780906860000,28.7535513,77.4971813,84,35,25,12,38.2,72
1780906920000,28.7529036,77.4970646,646,220,252,12,28.4,69
1780906980000,28.753434,77.4974698,290,205,178,12,25.3,54
1780907040000,28.7532447,77.495983,332,230,183,12,34.3,33.6
1780907100000,28.7529681,77.4966963,225,35,75,12,38.1,85.7
1780907160000,28.7532657,77.4965494,271,85,75,12,41,72.4
1780907220000,28.7532503,77.497085,435,246,281,12,31,60.8
1780907280000,28.7533076,77.4961416,174,69,74,12,39.5,49.9
1780907340000,28.7533529,77.4975542,210,229,196,12,25.1,43.4
1780907400000,28.7532969,77.4964995,538,123,198,12,32.2,89.5
1780907460000,28.7534827,77.4967724,330,205,138,12,32.6,84.9
1780907520000,28.7532666,77.4962962,335,160,127,12,34.7,35.3
1780907580000,28.753549,77.4960093,131,34,32,12,25.4,64.2
1780907640000,28.7532859,77.4973715,256,232,143,12,36.7,44.2
1780907700000,28.75292,77.4967589,268,250,174,12,39,57.8
1780907760000,28.753061,77.4969712,550,122,563,12,36.7,49.3
1780907820000,28.7532053,77.4967218,255,268,175,12,32.4,61.9
1780907880000,28.7533742,77.4966636,194,84,65,12,23.7,36.9
1780907940000,28.7526881,77.4974031,250,73,92,12,29.5,53
1780908000000,28.7529015,77.4963997,483,203,176,12,23.1,84.3
1780908060000,28.7533801,77.4966211,668,247,578,12,26.7,42
1780908120000,28.7527871,77.4965455,417,196,359,12,37,45.4
1780908180000,28.7527429,77.4971367,213,44,53,12,24.8,65.4
1780908240000,28.7531602,77.4964862,780,223,224,12,22.2,77.6
1780908300000,28.7536178,77.4976516,599,197,449,12,25.4,39.2
1780908360000,28.753153,77.4974934,345,180,104,12,30,82.9
1780908420000,28.7535652,77.4972881,514,119,196,12,27.1,43.3
1780908480000,28.7534756,77.4975308,89,48,68,12,36.1,62
1780908540000,28.7528715,77.4968433,87,29,57,12,31.5,61.5
1780908600000,28.7534744,77.4967,740,151,228,12,26.1,87.9
1780908660000,28.7531016,77.4973043,203,273,200,12,27.3,51
1780908720000,28.7534505,77.4976195,446,234,206,12,35.2,77.9
1780908780000,28.753392,77.4966629,337,209,234,12,37.4,86.3
1780908840000,28.7529613,77.4960142,503,114,245,12,38.5,86.8
1780908900000,28.7527184,77.4968611,140,23,34,12,31.3,73.2
1780908960000,28.7536203,77.4975663,382,224,328,12,37.4,43.9
1780909020000,28.7527502,77.4975066,493,110,248,12,40.9,78.7
1780909080000,28.7536241,77.4976332,571,213,363,12,34.4,39.8
1780909140000,28.7534972,77.4975927,190,41,116,12,36.3,35
1780909200000,28.7533597,77.4963071,761,197,140,12,36.6,32.3
1780909260000,28.7536375,77.497647,471,181,591,12,40.3,43.9
1780909320000,28.7536172,77.4972645,93,43,42,12,30.5,73.4
1780909380000,28.7534395,77.4961983,397,247,592,12,39.8,35.5
1780909440000,28.7529873,77.4965474,679,218,692,12,40.8,33.9
1780909500000,28.7534322,77.4976357,807,207,143,12,26.5,37.8
1780909560000,28.752606,77.497647,432,245,245,12,33.6,38.6
1780909620000,28.7531615,77.4964956,617,149,503,12,39.1,31
1780909680000,28.7530805,77.4973002,121,32,44,12,38.7,49.3
1780909740000,28.7533013,77.497353,265,303,86,12,36.7,82.3
1780909800000,28.7533025,77.4967545,95,54,33,12,42.1,71.3
1780909860000,28.7532163,77.4962586,432,155,341,12,28.4,78.4
1780909920000,28.7534584,77.4959682,705,130,160,12,38.7,74.6
1780909980000,28.7535819,77.4962233,497,193,689,12,28.9,47
1780910040000,28.7527104,77.49749,302,232,99,12,24.7,75.3
1780910100000,28.7528485,77.4964886,528,125,420,12,31.8,42.7
1780910160000,28.7526283,77.4961113,492,138,363,12,25.1,85.6
1780910220000,28.7535301,77.49638,419,227,494,12,40.8,31.6
1780910280000,28.753192,77.496325,196,314,172,12,31.9,72.2
1780910340000,28.7535652,77.496127,173,32,58,12,27.2,70.2
1780910400000,28.7528244,77.4963835,434,168,272,12,26.7,65.3
1780910460000,28.75266,77.4971493,267,175,110,12,31.9,69.2
1780910520000,28.7534673,77.4974368,668,260,259,12,25.8,78.7
1780910580000,28.7535499,77.4966103,442,154,426,12,38.2,28.7
1780910640000,28.7529141,77.496794,393,159,655,12,28.4,31.4
1780910700000,28.7530249,77.4965711,315,102,252,12,32.3,51.4
1780910760000,28.7527521,77.4967851,503,243,617,12,37.6,37.4
1780910820000,28.7535895,77.4971618,451,133,442,12,25.9,33.6
1780910880000,28.752916,77.4971837,114,56,72,12,32.9,64.5
1780910940000,28.7531149,77.4975471,211,262,142,12,39.9,54.2
1780911000000,28.7526982,77.4971228,288,65,83,12,41.6,73
1780911060000,28.7535273,77.4974096,72,33,64,12,41.8,56.9
1780911120000,28.7527461,77.4971884,212,80,76,12,30.3,48.7
1780911180000,28.7530745,77.4972818,216,179,105,12,23.9,87.3
1780911240000,28.7533099,77.4961392,218,90,115,12,37.8,36.4
1780911300000,28.7533806,77.4961834,389,233,233,12,25.1,87.5
1780911360000,28.7535959,77.4972946,423,147,402,12,24.8,31.5
1780911420000,28.7530409,77.4961943,268,53,119,12,41.1,72.8
1780911480000,28.7533735,77.4973069,737,195,173,12,32.1,46
1780911540000,28.7527533,77.4975228,403,180,693,12,28.1,36.9
1780911600000,28.7530278,77.4973889,423,254,543,12,32.2,48.7
1780911660000,28.7527077,77.4972263,428,98,387,12,36.3,54.7
1780911720000,28.7531155,77.4967066,193,310,213,12,41.5,68.5
1780911780000,28.7530284,77.4966553,186,56,54,12,39.6,60.8
1780911840000,28.7535948,77.4960949,623,188,672,12,29.7,34.5
1780911900000,28.7526284,77.4968082,507,173,516,12,27.4,28.6
1780911960000,28.7529838,77.497242,243,186,160,12,40.6,84.3
1780912020000,28.7530595,77.496978,203,153,172,12,22.4,82.3
1780912080000,28.7535987,77.4963554,692,160,324,12,40,36.1
1780912140000,28.7535021,77.4970179,289,314,193,12,39.6,61.1
1780912200000,28.7527002,77.49729,376,189,417,12,28.9,37.8
1780912260000,28.7533246,77.4966095,113,28,31,12,35.6,85.5
1780912320000,28.7531776,77.4965523,247,60,96,12,24.1,74.4
1780912380000,28.7536327,77.4973866,760,129,186,12,24.6,50
1780912440000,28.7529785,77.49703,255,80,53,12,22,58.9
1780912500000,28.7530113,77.4972695,686,180,676,12,26.6,44.5
1780912560000,28.7527992,77.4975579,486,177,163,12,35.7,60.3
1780912620000,28.7527217,77.497091,342,110,174,12,40.5,55.8
1780912680000,28.7534946,77.4962134,156,55,107,12,26.6,49.6
1780912740000,28.7530799,77.4962923,189,192,96,12,28.7,53.9
1780912800000,28.7533017,77.4963308,252,194,189,12,27.9,47.9
1780912860000,28.7532799,77.4967201,268,232,107,12,23.7,31.1
1780912920000,28.7532276,77.4965566,462,214,173,12,32.9,52.2
1780912980000,28.7526222,77.4970961,260,42,70,12,24.5,64.6
1780913040000,28.7534324,77.4966992,425,254,425,12,28.8,39.8
1780913100000,28.7528494,77.4964605,300,240,166,12,39.8,82.6
1780913160000,28.7527287,77.4966402,649,161,332,12,31.4,37.2
1780913220000,28.7531867,77.4973955,380,197,356,12,23.2,89.7
1780913280000,28.7526763,77.496027,344,204,343,12,25.7,74.7
1780913340000,28.7534098,77.4976301,113,56,69,12,33.1,65
1780913400000,28.7528089,77.4966984,240,213,105,12,38.9,46.9
1780913460000,28.7528188,77.4962475,208,75,47,12,40.4,47.8
1780913520000,28.753522,77.4971433,124,29,39,12,35.4,68.2
1780913580000,28.7529394,77.4974032,301,195,146,12,27.8,89.2
1780913640000,28.7527453,77.4967739,346,304,111,12,22.1,70
1780913700000,28.7535508,77.4961088,433,216,615,12,38.6,38.9
1780913760000,28.7525969,77.4971576,125,34,30,12,31.5,58.5
1780913820000,28.7534971,77.4961405,194,73,88,12,22.3,38.3
1780913880000,28.7527425,77.4974564,175,208,214,12,40.5,88.4
1780913940000,28.752727,77.4973528,74,33,30,12,22,79.7
1780914000000,28.7528598,77.4959814,236,82,111,12,37.5,29.6
1780914060000,28.7527842,77.4965197,113,45,36,12,37.3,83.6
1780914120000,28.7532889,77.4969605,228,62,54,12,34.7,36.9
1780914180000,28.752629,77.4966366,527,159,523,12,22,44.2
1780914240000,28.7526129,77.4967608,235,220,122,12,39.6,78.7
1780914300000,28.75343,77.4968053,133,22,23,12,28.5,50.8
1780914360000,28.7528409,77.497623,260,357,151,12,25.3,54.3
1780914420000,28.7529427,77.4966607,147,79,48,12,40.5,78.6
1780914480000,28.7527822,77.4973029,479,133,248,12,25.1,39.4
1780914540000,28.7526447,77.4964848,267,288,176,12,23.6,90.2
1780914600000,28.7533844,77.4964166,261,50,77,12,34.5,38.6
1780914660000,28.7531529,77.4970692,621,226,685,12,32.9,44
1780914720000,28.7533843,77.4970076,267,52,37,12,27,28.8
1780914780000,28.753106,77.4973535,123,41,23,12,28.8,81
1780914840000,28.7534223,77.4967463,287,132,168,12,40.1,43.1
1780914900000,28.7531347,77.4966102,336,349,107,12,22.1,87.3
1780914960000,28.75272,77.4967891,87,47,62,12,29.3,35.4
1780915020000,28.7531262,77.4965415,119,45,66,12,32.8,86.7
1780915080000,28.753601,77.4968894,215,330,129,12,25.2,84
1780915140000,28.7526485,77.4965974,562,177,685,12,38.4,32.2
1780915200000,28.7534281,77.4973266,278,261,98,12,41,75.7
1780915260000,28.7535071,77.4976648,249,83,87,12,23.5,71.4
1780915320000,28.7531471,77.496891,234,76,113,12,26.2,36.1
1780915380000,28.7530774,77.4966385,640,164,481,12,23.3,35.3
1780915440000,28.7536116,77.4971324,72,25,50,12,33.7,32.8
1780915500000,28.7526574,77.4962346,103,36,28,12,29.2,48.1
1780915560000,28.7531063,77.4965558,189,58,48,12,23.8,52.9
1780915620000,28.7530152,77.497583,391,238,672,12,39.4,31.2
1780915680000,28.7533138,77.4969925,382,231,196,12,37.9,69.5
1780915740000,28.7531138,77.4963104,669,217,471,12,37.4,49.1
1780915800000,28.7535512,77.4973763,704,163,136,12,30,43.8
1780915860000,28.7526788,77.4972333,476,251,148,12,24.7,81.3
1780915920000,28.7526812,77.4967539,302,236,92,12,23.1,64.4
1780915980000,28.7532441,77.4960541,613,134,238,12,31.2,85.5
1780916040000,28.752666,77.4964472,462,214,202,12,40.5,37.3
1780916100000,28.7528829,77.4961704,315,252,96,12,39.5,70.3
1780916160000,28.7532711,77.4968219,262,224,199,12,33.7,81.8
1780916220000,28.7531795,77.496609,91,48,43,12,25.4,35.6
1780916280000,28.7529326,77.4975076,295,275,103,12,34.2,43.5
1780916340000,28.7536432,77.4971544,62,49,66,12,26.5,65.5
1780916400000,28.7531538,77.4964018,485,225,673,12,31.4,32.4
1780916460000,28.7530771,77.4965589,242,308,186,12,23.3,83
1780916520000,28.7532373,77.4964848,104,37,25,12,40.4,51.1
1780916580000,28.7526984,77.4973907,361,215,679,12,37.8,33.2
1780916640000,28.7533318,77.4969135,195,29,77,12,33.6,38.4
1780916700000,28.7534978,77.4962803,351,251,448,12,28.4,46.1
1780916760000,28.753285,77.4965911,186,58,65,12,35,64.9
1780916820000,28.7534025,77.4960037,189,275,180,12,25.9,71.6
1780916880000,28.7533571,77.4965223,261,81,81,12,35.2,58.7
1780916940000,28.7528164,77.4970728,135,32,52,12,25.8,55.1
1780917000000,28.7530762,77.4969925,179,40,57,12,35.9,67.9
1780917060000,28.7528428,77.4965877,418,125,292,12,24.1,75.1
1780917120000,28.7529575,77.4960336,108,60,52,12,28.1,55.5
1780917180000,28.7530711,77.4972483,248,199,376,12,29,77.7
1780917240000,28.7530382,77.4964015,353,185,532,12,27.4,29.6
1780917300000,28.7526997,77.4961177,99,45,64,12,29.3,79.9
1780917360000,28.7530398,77.496131,637,137,524,12,33.3,39.3
1780917420000,28.7532992,77.4972296,183,35,73,12,30.3,49.6
1780917480000,28.7529981,77.4970565,526,202,162,12,38.8,67
1780917540000,28.7527607,77.4967185,136,20,52,12,37.1,40.4
1780917600000,28.7535695,77.4964409,90,31,32,12,31.2,66.6
1780917660000,28.7526718,77.4976515,176,42,41,12,37.8,52.7
1780917720000,28.7534753,77.4971601,176,38,115,12,33.3,37.1
1780917780000,28.7526948,77.4963827,208,275,129,12,23.6,80.4
1780917840000,28.7527002,77.4974019,426,237,483,12,34.8,35.1
1780917900000,28.7533816,77.4974162,669,242,500,12,34.4,31.2
1780917960000,28.7534486,77.4972421,224,311,213,12,24.2,66.5
1780918020000,28.7531886,77.4968714,99,40,25,12,25,36.1
1780918080000,28.7532114,77.496764,309,294,202,12,33,49
1780918140000,28.7531946,77.496101,332,201,181,12,35.8,84.3
1780918200000,28.7529384,77.4966084,589,192,230,12,41.4,58.9
1780918260000,28.7527281,77.4962148,430,238,354,12,33,36.2
1780918320000,28.7529688,77.4976593,555,206,593,12,34.1,35.3
1780918380000,28.7533002,77.4970712,585,160,220,12,29.3,34
1780918440000,28.7533903,77.4974864,67,56,36,12,28.6,56.8
1780918500000,28.7535143,77.4966336,641,134,657,12,24.3,45.2
1780918560000,28.7533517,77.4976687,243,190,213,12,28.7,42
1780918620000,28.7536221,77.4961063,143,74,38,12,33.8,43.4
1780918680000,28.7532276,77.4975802,747,210,133,12,30.1,83.6
1780918740000,28.7529677,77.4972648,453,226,209,12,30,47.6
1780918800000,28.753207,77.4966972,246,79,49,12,29.7,70.8
1780918860000,28.7528285,77.4960034,216,250,191,12,38.2,39.8
1780918920000,28.7532847,77.497615,442,183,132,12,33.1,30.2
1780918980000,28.7528315,77.4964069,80,28,31,12,28.2,66.7
1780919040000,28.7527107,77.4970952,295,344,190,12,25,64.5
1780919100000,28.7534874,77.4975031,470,240,696,12,35.1,45.3
1780919160000,28.7529923,77.4974202,191,192,133,12,39,44.2
1780919220000,28.7534059,77.4967193,225,39,81,12,31.5,53
1780919280000,28.7532052,77.4961761,555,216,434,12,25,41.3
1780919340000,28.7534493,77.4963025,488,145,195,12,26.1,48.2
1780919400000,28.7534955,77.4964263,109,50,51,12,22.2,57.6
1780919460000,28.753626,77.4964905,528,245,538,12,28.9,33
1780919520000,28.753464,77.4968643,220,39,85,12,36.3,55.7
1780919580000,28.7532373,77.4974399,378,145,430,12,35.9,35.9
1780919640000,28.7532676,77.4963839,555,216,521,12,27.8,47.8
1780919700000,28.7526181,77.4973572,251,355,157,12,26.4,77.3
1780919760000,28.7535847,77.4966185,290,163,320,12,34.7,75.4
1780919820000,28.7534789,77.4967915,270,279,201,12,39.8,39.9
1780919880000,28.7528717,77.4972896,178,331,198,12,37.4,29.7
1780919940000,28.7527947,77.4967271,129,57,29,12,21.9,72.2
1780920000000,28.7533378,77.4972528,133,47,62,12,27.8,74.9
1780920060000,28.7529232,77.4973159,331,373,217,12,22.1,51.6
1780920120000,28.7529559,77.4964436,285,52,58,12,22.1,89
1780920180000,28.7526104,77.4971322,175,68,87,12,30.3,43.8
1780920240000,28.7535135,77.4970212,219,44,106,12,40,56.6
1780920300000,28.7531929,77.4975382,322,215,131,12,34,87.5
1780920360000,28.7530267,77.4971465,76,34,39,12,38,63.7
1780920420000,28.7527486,77.4964333,195,69,118,12,31.5,38.1
1780920480000,28.753265,77.4966648,676,133,153,12,22.5,32.7
1780920540000,28.7526333,77.4959937,273,78,71,12,22,46
1780920600000,28.7533914,77.4966864,131,43,37,12,23.7,46.8
1780920660000,28.7528228,77.4961962,119,46,42,12,40.9,44.8
1780920720000,28.7530465,77.4964331,220,329,161,12,27.8,48.7
1780920780000,28.7529495,77.4970068,623,242,636,12,25.9,46.7
1780920840000,28.7529923,77.49766,112,39,67,12,32.7,70.8
